order_id,order_line_id,order_date,ship_date,customer_id,customer_tier,product_id,product_name,category,sub_category,store_id,store_name,suburb,state,postcode,fulfillment_channel,quantity,unit_price,discount_rate,shipping_cost,sales_amount,profit,return
ORD00282,3,45574,45578,CUST000122,Platinum,POD22,Mid-Length Jacket,Apparel,Outerwear,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Online,120,45,0.1,50,4910,1660,FALSE
ORD00282,4,46018,46021,CUST00054,Silver,POD37,5-Tier Bookshelf,Home & Living,Furniture,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Pick up,180,25,0.1,0,4050,1350,FALSE
ORD00283,1,45602,45603,CUST00098,Gold,POD52,Face Cleanser,Beauty,Skincare,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Online,35,120,0.06,50,3998,1468,FALSE
ORD00283,2,46022,46025,CUST00042,Silver,POD55,Vitamin C Serum,Beauty,Serums & Treatments,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Pick up,70,75,0.05,0,4987.5,1837.5,FALSE
ORD00283,3,45407,45410,CUST000125,Gold,POD58,Rose Cream,Beauty,Skincare,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Pick up,42,90,0.14,0,3250.8,982.8,FALSE
ORD00283,4,45398,45399,CUST00083,Silver,POD11,Wi-Fi Router,Electronics,Networking,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,Online,160,25,0.14,50,3490,1080,FALSE
ORD00284,1,45351,45355,CUST00056,Gold,POD54,Repair Serum,Beauty,Serums & Treatments,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Online,65,80,0.07,50,4886,1756,FALSE
ORD00284,2,45863,45868,CUST000107,Bronze,POD22,Mid-Length Jacket,Apparel,Outerwear,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Online,120,45,0.05,50,5180,1930,FALSE
ORD00284,3,45881,45884,CUST000187,Platinum,POD27,Classic Cap,Apparel,Accessories,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,In Store,25,120,0.06,0,2820,1020,FALSE
ORD00284,4,45958,45959,CUST000261,Platinum,POD38,Oak Side Table,Home & Living,Furniture,ST3,Melbourne Retail - Docklands,Docklands,VIC,3008,Pick up,150,30,0.11,0,4005,1305,FALSE
ORD00285,2,45313,45315,CUST00061,Bronze,POD51,Moisturiser – SPF31,Beauty,Skincare,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,In Store,48,100,0.08,0,4416,1536,FALSE
ORD00285,3,45702,45703,CUST000140,Gold,POD21,Midi Dress,Apparel,Dresses,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,95,50,0.12,0,4180,1330,FALSE
ORD00285,4,45413,45417,CUST000257,Silver,POD52,Face Cleanser,Beauty,Skincare,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,In Store,35,120,0.14,0,3612,1092,FALSE
ORD00286,1,45495,45499,CUST000106,Silver,POD36,All-Seasons Duvet Quilt,Home & Living,Bedding,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Online,120,50,0.06,50,5690,2080,FALSE
ORD00286,2,45386,45388,CUST000164,Bronze,POD50,Moisturiser – SPF30,Beauty,Skincare,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Pick up,48,100,0.12,0,4224,1344,FALSE
ORD00286,3,45374,45375,CUST00025,Silver,POD29,Ceramic Mug,Home & Living,Kitchen & Dining,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,In Store,15,200,0.06,0,2820,1020,FALSE
ORD00286,4,45530,45533,CUST000108,Platinum,POD1,Wireless Headphones,Electronics,Audio Devices,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,In Store,120,50,0.07,0,5580,1980,FALSE
ORD00287,1,45782,45782,CUST000147,Platinum,POD51,Moisturiser – SPF31,Beauty,Skincare,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Pick up,48,100,0.12,0,4224,1344,FALSE
ORD00287,2,45740,45742,CUST00030,Gold,POD34,Cotton Throw Blanket,Home & Living,Bedding,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,Pick up,60,70,0.09,0,3822,1302,FALSE
ORD00287,3,45780,45785,CUST000223,Gold,POD17,Fleece Hoodie,Apparel,Tops,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,In Store,60,90,0.06,0,5076,1836,FALSE
ORD00287,4,45832,45832,CUST00070,Bronze,POD21,Midi Dress,Apparel,Dresses,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,95,50,0.06,50,4515,1655,FALSE
ORD00288,1,45663,45667,CUST00087,Bronze,POD2,Bluetooth Earbuds,Electronics,Audio Devices,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Online,90,60,0.09,50,4964,1714,TRUE
ORD00288,2,45474,45477,CUST000137,Silver,POD45,Scented Candle – Vanilla,Home & Living,Fragrance,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,In Store,25,150,0.05,0,3562.5,1312.5,FALSE
ORD00288,3,45390,45394,CUST0001,Silver,POD51,Moisturiser – SPF31,Beauty,Skincare,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,In Store,48,100,0.14,0,4128,1248,FALSE
ORD00288,4,45741,45746,CUST000186,Bronze,POD51,Moisturiser – SPF31,Beauty,Skincare,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Pick up,48,100,0.1,0,4320,1440,FALSE
ORD00289,1,45889,45889,CUST00063,Gold,POD8,Lightning Cable,Electronics,Mobile Accessories,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,25,150,0.1,50,3425,1165,FALSE
ORD00289,2,45487,45487,CUST000154,Bronze,POD31,Knife Set (5-Piece),Home & Living,Kitchen & Dining,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,In Store,85,70,0.06,0,5593,2023,FALSE
ORD00289,3,45444,45448,CUST00049,Platinum,POD35,Memory Foam Pillow,Home & Living,Bedding,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Pick up,75,80,0.06,0,5640,2040,FALSE
ORD00289,4,45538,45538,CUST00070,Bronze,POD10,Clear Phone Case,Electronics,Mobile Accessories,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,In Store,20,180,0.12,0,3168,1008,FALSE
ORD00290,1,45870,45873,CUST000164,Silver,POD49,Face Moisturiser,Beauty,Skincare,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Pick up,45,100,0.12,0,3960,1260,FALSE
ORD00290,2,45338,45341,CUST000192,Silver,POD41,Arc Floor Lamp,Home & Living,Lighting,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,In Store,130,40,0.08,0,4784,1664,FALSE
ORD00290,4,45651,45654,CUST000203,Gold,POD12,Wi-Fi Range Extender,Electronics,Networking,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,In Store,95,40,0.14,0,3268,988,FALSE
ORD00291,1,45558,45563,CUST00082,Bronze,POD61,Hydrating Shampoo,Beauty,Hair Care,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Online,38,90,0.05,50,3299,1237,FALSE
ORD00291,2,45370,45374,CUST000154,Bronze,POD17,Fleece Hoodie,Apparel,Tops,ST7,Melbourne Retail - Richmond,Richmond,VIC,3121,Online,60,90,0.07,50,5072,1822,FALSE
ORD00291,3,45827,45832,CUST00028,Bronze,POD20,High-Waist Jeans,Apparel,Bottoms,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,In Store,80,60,0.11,0,4272,1392,FALSE
ORD00291,4,45972,45972,CUST00055,Silver,POD22,Mid-Length Jacket,Apparel,Outerwear,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,In Store,120,45,0.09,0,4914,1674,FALSE
ORD00292,1,45631,45634,CUST000207,Bronze,POD33,Cotton Bedsheet Set,Home & Living,Bedding,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Online,95,60,0.14,50,4952,1522,FALSE
ORD00292,2,45708,45709,CUST00019,Platinum,POD34,Cotton Throw Blanket,Home & Living,Bedding,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Online,60,70,0.08,50,3914,1384,FALSE
ORD00292,3,45762,45767,CUST000261,Silver,POD26,Brown Belt,Apparel,Accessories,ST15,Melbourne Retail - St Kilda,St Kilda,VIC,3182,Pick up,35,100,0.15,0,2975,875,FALSE
ORD00292,4,45512,45514,CUST00016,Platinum,POD13,LED Light Bulb,Electronics,Smart Home,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Pick up,18,300,0.1,0,4860,1620,FALSE
ORD00293,1,45818,45818,CUST00034,Bronze,POD6,USB-C Charger,Electronics,Mobile Accessories,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Online,35,120,0.07,50,3956,1426,FALSE
ORD00293,2,45496,45496,CUST000166,Gold,POD43,Woven Storage Basket,Home & Living,Home Decor,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,In Store,35,100,0.15,0,2975,875,TRUE
ORD00293,3,45846,45846,CUST000166,Silver,POD26,Brown Belt,Apparel,Accessories,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Pick up,35,100,0.08,0,3220,1120,FALSE
ORD00293,4,45374,45376,CUST000227,Platinum,POD52,Face Cleanser,Beauty,Skincare,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Online,35,120,0.06,50,3998,1468,FALSE
ORD00294,1,45297,45297,CUST000138,Platinum,POD4,4K Monitor,Electronics,Computer Accessories,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,In Store,450,30,0.14,0,11610,3510,FALSE
ORD00294,2,45575,45576,CUST000233,Platinum,POD58,Rose Cream,Beauty,Skincare,ST13,Melbourne Retail - Preston,Preston,VIC,3072,In Store,42,90,0.07,0,3515.4,1247.4,FALSE
ORD00294,3,45573,45573,CUST000133,Platinum,POD40,LED Desk Lamp,Home & Living,Lighting,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,In Store,60,80,0.06,0,4512,1632,FALSE
ORD00294,4,45839,45842,CUST000175,Silver,POD7,"Power Bank 10,000mAh",Electronics,Mobile Accessories,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Pick up,60,80,0.14,0,4128,1248,TRUE
ORD00295,1,45524,45524,CUST00059,Bronze,POD23,Wool Blend Coat,Apparel,Outerwear,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,In Store,180,30,0.1,0,4860,1620,FALSE
ORD00295,2,45804,45804,CUST000248,Bronze,POD62,Argan Oil,Beauty,Hair Care,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Online,55,60,0.1,50,3020,1030,FALSE
ORD00295,3,45571,45572,CUST000127,Gold,POD38,Oak Side Table,Home & Living,Furniture,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,150,30,0.14,50,3920,1210,FALSE
ORD00295,4,45890,45891,CUST000205,Gold,POD6,USB-C Charger,Electronics,Mobile Accessories,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,35,120,0.07,0,3906,1386,FALSE
ORD00296,1,45965,45965,CUST000242,Silver,POD36,All-Seasons Duvet Quilt,Home & Living,Bedding,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Online,120,50,0.05,50,5750,2140,FALSE
ORD00296,2,45949,45949,CUST00095,Silver,POD39,Mesh Office Chair,Home & Living,Furniture,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Pick up,200,25,0.06,0,4700,1700,FALSE
ORD00296,3,45744,45744,CUST00043,Bronze,POD45,Scented Candle – Vanilla,Home & Living,Fragrance,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,25,150,0.15,0,3187.5,937.5,FALSE
ORD00296,4,45909,45912,CUST000237,Gold,POD37,5-Tier Bookshelf,Home & Living,Furniture,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Online,180,25,0.14,50,3920,1210,FALSE
ORD00297,1,45429,45432,CUST00038,Bronze,POD18,Slim Fit Jeans,Apparel,Bottoms,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Pick up,70,80,0.1,0,5040,1680,TRUE
ORD00297,2,45675,45680,CUST000131,Bronze,POD62,Argan Oil,Beauty,Hair Care,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Pick up,55,60,0.14,0,2838,858,FALSE
ORD00297,3,45386,45388,CUST000227,Silver,POD53,Eucalyptus Face Wash,Beauty,Skincare,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,In Store,38,110,0.09,0,3803.8,1295.8,FALSE
ORD00297,4,45724,45724,CUST000262,Bronze,POD20,High-Waist Jeans,Apparel,Bottoms,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,In Store,80,60,0.14,0,4128,1248,FALSE
ORD00298,1,45296,45301,CUST000249,Bronze,POD61,Hydrating Shampoo,Beauty,Hair Care,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Online,38,90,0.11,50,3093.8,1031.8,FALSE
ORD00298,2,45563,45566,CUST000235,Platinum,POD58,Rose Cream,Beauty,Skincare,ST13,Melbourne Retail - Preston,Preston,VIC,3072,In Store,42,90,0.06,0,3553.2,1285.2,FALSE
ORD00298,3,45887,45888,CUST00048,Silver,POD25,Women’s Shoes,Apparel,Footwear,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,In Store,110,50,0.12,0,4840,1540,FALSE
ORD00299,1,45808,45811,CUST000160,Silver,POD51,Moisturiser – SPF31,Beauty,Skincare,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Pick up,48,100,0.11,0,4272,1392,FALSE
ORD00299,2,45968,45970,CUST000148,Gold,POD60,Volumising Shampoo,Beauty,Hair Care,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Pick up,38,90,0.09,0,3112.2,1060.2,FALSE
ORD00299,3,45363,45367,CUST000184,Platinum,POD26,Brown Belt,Apparel,Accessories,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,In Store,35,100,0.08,0,3220,1120,FALSE
ORD00299,4,45965,45969,CUST000242,Gold,POD32,Bamboo Cutting Board,Home & Living,Kitchen & Dining,ST3,Melbourne Retail - Docklands,Docklands,VIC,3008,Online,30,100,0.1,50,2750,940,FALSE
ORD00300,1,45831,45836,CUST000263,Gold,POD38,Oak Side Table,Home & Living,Furniture,ST11,Melbourne Retail - Box Hill,Box Hill,VIC,3128,Pick up,150,30,0.09,0,4095,1395,TRUE
ORD00300,2,45330,45332,CUST00033,Bronze,POD9,Screen Protector,Electronics,Mobile Accessories,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Pick up,15,200,0.1,0,2700,900,FALSE
ORD00300,3,45319,45321,CUST000162,Gold,POD62,Argan Oil,Beauty,Hair Care,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,Online,55,60,0.14,50,2888,898,FALSE
ORD00300,4,45444,45446,CUST00047,Gold,POD60,Volumising Shampoo,Beauty,Hair Care,ST3,Melbourne Retail - Docklands,Docklands,VIC,3008,Online,38,90,0.08,50,3196.4,1134.4,FALSE
ORD00301,1,45766,45766,CUST00037,Bronze,POD47,Reed Diffuser – Citrus,Home & Living,Fragrance,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,In Store,30,100,0.1,0,2700,900,FALSE
ORD00301,2,45994,45999,CUST000262,Bronze,POD56,Face Mask,Beauty,Skincare,ST7,Melbourne Retail - Richmond,Richmond,VIC,3121,Online,25,130,0.09,50,3007.5,1047.5,FALSE
ORD00301,3,45693,45697,CUST00094,Bronze,POD5,Wireless Mouse,Electronics,Computer Accessories,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Pick up,45,100,0.05,0,4275,1575,FALSE
ORD00301,4,45998,46001,CUST000217,Silver,POD34,Cotton Throw Blanket,Home & Living,Bedding,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,Pick up,60,70,0.09,0,3822,1302,FALSE
ORD00302,1,45697,45700,CUST000109,Silver,POD18,Slim Fit Jeans,Apparel,Bottoms,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Pick up,70,80,0.06,0,5264,1904,FALSE
ORD00302,2,45988,45990,CUST000131,Gold,POD52,Face Cleanser,Beauty,Skincare,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Pick up,35,120,0.07,0,3906,1386,FALSE
ORD00302,3,45839,45844,CUST00068,Silver,POD19,Chino Pants,Apparel,Bottoms,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,Pick up,65,75,0.14,0,4192.5,1267.5,FALSE
ORD00302,4,45409,45413,CUST000170,Silver,POD6,USB-C Charger,Electronics,Mobile Accessories,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Online,35,120,0.1,50,3830,1300,FALSE
ORD00303,1,45969,45973,CUST00087,Bronze,POD60,Volumising Shampoo,Beauty,Hair Care,ST3,Melbourne Retail - Docklands,Docklands,VIC,3008,In Store,38,90,0.13,0,2975.4,923.4,FALSE
ORD00303,2,45509,45509,CUST00080,Platinum,POD40,LED Desk Lamp,Home & Living,Lighting,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,In Store,60,80,0.08,0,4416,1536,FALSE
ORD00303,3,45604,45605,CUST000155,Platinum,POD49,Face Moisturiser,Beauty,Skincare,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Online,45,100,0.12,50,4010,1300,FALSE
ORD00303,4,45766,45769,CUST00030,Gold,POD46,Scented Candle – Lavender,Home & Living,Fragrance,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Online,25,150,0.12,50,3350,1090,FALSE
ORD00304,1,45903,45904,CUST00030,Platinum,POD16,Cotton Crew T-Shirt,Apparel,Tops,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Online,28,140,0.12,50,3499.6,1137.6,FALSE
ORD00304,2,45731,45735,CUST00011,Gold,POD64,Roll-On Deodorant,Beauty,Personal Care,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Online,25,100,0.09,50,2325,815,FALSE
ORD00304,3,45327,45330,CUST000242,Silver,POD36,All-Seasons Duvet Quilt,Home & Living,Bedding,ST11,Melbourne Retail - Box Hill,Box Hill,VIC,3128,Online,120,50,0.12,50,5330,1720,FALSE
ORD00304,4,45391,45391,CUST00093,Gold,POD65,Electric Toothbrush,Beauty,Personal Care,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Pick up,80,70,0.08,0,5152,1792,FALSE
ORD00305,1,45769,45772,CUST00086,Gold,POD14,Wall Plug (2-Pack),Electronics,Smart Home,ST3,Melbourne Retail - Docklands,Docklands,VIC,3008,Pick up,22,200,0.13,0,3828,1188,FALSE
ORD00305,2,45816,45819,CUST000139,Silver,POD36,All-Seasons Duvet Quilt,Home & Living,Bedding,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,120,50,0.12,0,5280,1680,FALSE
ORD00305,3,45984,45984,CUST00078,Gold,POD31,Knife Set (5-Piece),Home & Living,Kitchen & Dining,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Online,85,70,0.09,50,5464.5,1884.5,FALSE
ORD00305,4,45859,45863,CUST000165,Platinum,POD46,Scented Candle – Lavender,Home & Living,Fragrance,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Online,25,150,0.15,50,3237.5,977.5,FALSE
ORD00306,1,45371,45372,CUST0004,Gold,POD27,Classic Cap,Apparel,Accessories,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Online,25,120,0.08,50,2810,1000,FALSE
ORD00306,2,45304,45306,CUST000203,Silver,POD64,Roll-On Deodorant,Beauty,Personal Care,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Online,25,100,0.05,50,2425,915,FALSE
ORD00306,3,45374,45375,CUST00072,Bronze,POD55,Vitamin C Serum,Beauty,Serums & Treatments,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Online,70,75,0.13,50,4617.5,1457.5,FALSE
ORD00306,4,45294,45298,CUST000128,Gold,POD2,Bluetooth Earbuds,Electronics,Audio Devices,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Pick up,90,60,0.13,0,4698,1458,FALSE
ORD00307,1,45973,45974,CUST000133,Bronze,POD37,5-Tier Bookshelf,Home & Living,Furniture,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,In Store,180,25,0.07,0,4185,1485,FALSE
ORD00307,3,45509,45509,CUST000218,Silver,POD12,Wi-Fi Range Extender,Electronics,Networking,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,In Store,95,40,0.06,0,3572,1292,TRUE
ORD00307,4,45909,45912,CUST000225,Gold,POD17,Fleece Hoodie,Apparel,Tops,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Pick up,60,90,0.15,0,4590,1350,FALSE
ORD00308,1,45905,45907,CUST0002,Silver,POD3,Bluetooth Speaker,Electronics,Audio Devices,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Pick up,110,40,0.11,0,3916,1276,FALSE
ORD00308,2,45429,45432,CUST000236,Bronze,POD36,All-Seasons Duvet Quilt,Home & Living,Bedding,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Pick up,120,50,0.13,0,5220,1620,FALSE
ORD00308,3,45995,45997,CUST000197,Gold,POD7,"Power Bank 10,000mAh",Electronics,Mobile Accessories,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,Pick up,60,80,0.14,0,4128,1248,FALSE
ORD00308,4,45679,45679,CUST00037,Platinum,POD3,Bluetooth Speaker,Electronics,Audio Devices,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Pick up,110,40,0.07,0,4092,1452,FALSE
ORD00309,1,45581,45582,CUST00090,Silver,POD5,Wireless Mouse,Electronics,Computer Accessories,ST7,Melbourne Retail - Richmond,Richmond,VIC,3121,In Store,45,100,0.1,0,4050,1350,FALSE
ORD00309,2,45391,45395,CUST000110,Silver,POD14,Wall Plug (2-Pack),Electronics,Smart Home,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Pick up,22,200,0.14,0,3784,1144,FALSE
ORD00309,4,45363,45367,CUST000125,Platinum,POD40,LED Desk Lamp,Home & Living,Lighting,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,In Store,60,80,0.11,0,4272,1392,FALSE
ORD00310,1,45329,45332,CUST00098,Platinum,POD36,All-Seasons Duvet Quilt,Home & Living,Bedding,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,In Store,120,50,0.08,0,5520,1920,FALSE
ORD00310,2,45739,45743,CUST000171,Bronze,POD21,Midi Dress,Apparel,Dresses,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Online,95,50,0.09,50,4372.5,1512.5,FALSE
ORD00310,3,45478,45483,CUST000119,Silver,POD44,Scented Candle,Home & Living,Fragrance,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,Pick up,25,150,0.05,0,3562.5,1312.5,FALSE
ORD00310,4,45891,45893,CUST000215,Bronze,POD8,Lightning Cable,Electronics,Mobile Accessories,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Pick up,25,150,0.15,0,3187.5,937.5,FALSE
ORD00311,1,45774,45779,CUST000256,Gold,POD56,Face Mask,Beauty,Skincare,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Online,25,130,0.12,50,2910,950,FALSE
ORD00311,2,45691,45694,CUST000112,Platinum,POD50,Moisturiser – SPF30,Beauty,Skincare,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Pick up,48,100,0.13,0,4176,1296,FALSE
ORD00311,4,45819,45820,CUST000196,Platinum,POD4,4K Monitor,Electronics,Computer Accessories,ST3,Melbourne Retail - Docklands,Docklands,VIC,3008,In Store,450,30,0.11,0,12015,3915,FALSE
ORD00312,1,45989,45989,CUST000124,Platinum,POD54,Repair Serum,Beauty,Serums & Treatments,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,In Store,65,80,0.13,0,4524,1404,FALSE
ORD00312,2,45989,45993,CUST000186,Bronze,POD24,White Sneakers,Apparel,Footwear,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Pick up,100,55,0.11,0,4895,1595,FALSE
ORD00312,3,45399,45400,CUST00071,Silver,POD52,Face Cleanser,Beauty,Skincare,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Online,35,120,0.11,50,3788,1258,FALSE
ORD00312,4,45882,45883,CUST00039,Silver,POD23,Wool Blend Coat,Apparel,Outerwear,ST7,Melbourne Retail - Richmond,Richmond,VIC,3121,In Store,180,30,0.11,0,4806,1566,FALSE
ORD00313,1,45811,45812,CUST000180,Gold,POD45,Scented Candle – Vanilla,Home & Living,Fragrance,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,In Store,25,150,0.07,0,3487.5,1237.5,FALSE
ORD00313,2,45999,46004,CUST000119,Platinum,POD21,Midi Dress,Apparel,Dresses,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Pick up,95,50,0.06,0,4465,1615,FALSE
ORD00313,3,45770,45773,CUST000160,Gold,POD28,Socks (5-Pack),Apparel,Accessories,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Pick up,20,150,0.07,0,2790,990,FALSE
ORD00313,4,45363,45364,CUST000137,Bronze,POD10,Clear Phone Case,Electronics,Mobile Accessories,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Pick up,20,180,0.08,0,3312,1152,FALSE
ORD00314,1,45413,45415,CUST000119,Silver,POD2,Bluetooth Earbuds,Electronics,Audio Devices,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Online,90,60,0.12,50,4802,1552,FALSE
ORD00314,2,45547,45547,CUST00030,Bronze,POD60,Volumising Shampoo,Beauty,Hair Care,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,In Store,38,90,0.14,0,2941.2,889.2,FALSE
ORD00314,3,45857,45861,CUST000148,Bronze,POD46,Scented Candle – Lavender,Home & Living,Fragrance,ST7,Melbourne Retail - Richmond,Richmond,VIC,3121,Online,25,150,0.05,50,3612.5,1352.5,FALSE
ORD00314,4,45845,45846,CUST000218,Gold,POD16,Cotton Crew T-Shirt,Apparel,Tops,ST7,Melbourne Retail - Richmond,Richmond,VIC,3121,In Store,28,140,0.15,0,3332,980,FALSE
ORD00315,1,45371,45373,CUST000229,Bronze,POD47,Reed Diffuser – Citrus,Home & Living,Fragrance,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Online,30,100,0.15,50,2600,790,FALSE
ORD00315,2,45317,45319,CUST000164,Platinum,POD25,Women’s Shoes,Apparel,Footwear,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,In Store,110,50,0.13,0,4785,1485,FALSE
ORD00315,3,45953,45957,CUST00091,Gold,POD21,Midi Dress,Apparel,Dresses,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Pick up,95,50,0.12,0,4180,1330,FALSE
ORD00315,4,45693,45694,CUST00067,Silver,POD11,Wi-Fi Router,Electronics,Networking,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,Online,160,25,0.09,50,3690,1280,FALSE
ORD00316,1,45302,45303,CUST00089,Silver,POD16,Cotton Crew T-Shirt,Apparel,Tops,ST15,Melbourne Retail - St Kilda,St Kilda,VIC,3182,Pick up,28,140,0.06,0,3684.8,1332.8,FALSE
